seed,family,u_in,h0,inlet,outlet,cfl_init,n_iter,converged,r0_ratio
2266,grf,0.9896299776889074,0.0005334577210509962,south,east,16.0,7,True,1.0
2267,quad,0.3276447718658458,0.00040169537956712804,north,east,1.0,7,True,1.0
2266,grf,0.9896299776889074,0.0005334577210509962,south,east,4.0,7,True,1.0
2266,grf,0.9896299776889074,0.0005334577210509962,south,east,8.0,7,True,1.0
2267,quad,0.3276447718658458,0.00040169537956712804,north,east,2.0,7,True,1.0
2267,quad,0.3276447718658458,0.00040169537956712804,north,east,4.0,6,True,1.0
2267,quad,0.3276447718658458,0.00040169537956712804,north,east,8.0,5,True,1.0
2267,quad,0.3276447718658458,0.00040169537956712804,north,east,16.0,4,True,1.0
2256,grf,1.5104133284403003,0.0019717083521340857,north,west,4.0,10,True,1.0
2256,grf,1.5104133284403003,0.0019717083521340857,north,west,8.0,120,False,1.0
2263,blobs,0.9172366201854069,0.0019966367912318977,east,west,1.0,120,False,1.0
2263,blobs,0.9172366201854069,0.0019966367912318977,east,west,2.0,21,True,1.0
2263,blobs,0.9172366201854069,0.0019966367912318977,east,west,4.0,24,True,1.0
2263,blobs,0.9172366201854069,0.0019966367912318977,east,west,8.0,29,True,1.0
2268,uturn,0.2575832382515716,0.001320307358228518,west,west,8.0,7,True,1.0
2268,uturn,0.2575832382515716,0.001320307358228518,west,west,16.0,6,True,1.0
2268,uturn,0.2575832382515716,0.001320307358228518,west,west,2.0,9,True,1.0
2268,uturn,0.2575832382515716,0.001320307358228518,west,west,4.0,7,True,1.0
2260,grf,1.0889216325073332,0.0017658819501249995,west,south,2.0,120,False,1.0
2260,grf,1.0889216325073332,0.0017658819501249995,west,south,4.0,13,True,1.0
2270,pins,0.7253096404415561,0.0009411084826971281,west,west,1.0,10,True,1.0
2270,pins,0.7253096404415561,0.0009411084826971281,west,west,2.0,8,True,1.0
2270,pins,0.7253096404415561,0.0009411084826971281,west,west,4.0,7,True,1.0
2270,pins,0.7253096404415561,0.0009411084826971281,west,west,8.0,7,True,1.0
2270,pins,0.7253096404415561,0.0009411084826971281,west,west,16.0,8,True,1.0
2271,serpentine,0.12972933429563924,0.0004339677273946133,north,north,1.0,7,True,1.0
2271,serpentine,0.12972933429563924,0.0004339677273946133,north,north,2.0,6,True,1.0
2271,serpentine,0.12972933429563924,0.0004339677273946133,north,north,4.0,5,True,1.0
2271,serpentine,0.12972933429563924,0.0004339677273946133,north,north,8.0,4,True,1.0
2271,serpentine,0.12972933429563924,0.0004339677273946133,north,north,16.0,4,True,1.0
2263,blobs,0.9172366201854069,0.0019966367912318977,east,west,16.0,20,True,1.0
2268,uturn,0.2575832382515716,0.001320307358228518,west,west,1.0,9,True,1.0
2274,serpentine,0.17853298944841955,0.000567871330728429,north,east,1.0,7,True,1.0
2274,serpentine,0.17853298944841955,0.000567871330728429,north,east,2.0,6,True,1.0
2274,serpentine,0.17853298944841955,0.000567871330728429,north,east,4.0,5,True,1.0
2274,serpentine,0.17853298944841955,0.000567871330728429,north,east,8.0,5,True,1.0
2274,serpentine,0.17853298944841955,0.000567871330728429,north,east,16.0,4,True,1.0
2273,sin2d,0.13837107419481212,0.002383453083376352,east,east,1.0,10,True,1.0
2273,sin2d,0.13837107419481212,0.002383453083376352,east,east,2.0,8,True,1.0
2273,sin2d,0.13837107419481212,0.002383453083376352,east,east,4.0,7,True,1.0
2273,sin2d,0.13837107419481212,0.002383453083376352,east,east,8.0,6,True,1.0
2273,sin2d,0.13837107419481212,0.002383453083376352,east,east,16.0,6,True,1.0
2275,pins,0.1021506945511807,0.0003188831327822543,south,west,1.0,5,True,1.0
2275,pins,0.1021506945511807,0.0003188831327822543,south,west,2.0,5,True,1.0
2275,pins,0.1021506945511807,0.0003188831327822543,south,west,4.0,4,True,1.0
2275,pins,0.1021506945511807,0.0003188831327822543,south,west,8.0,4,True,1.0
2277,sin2d,0.3145185618105644,0.00037354272983095363,south,east,1.0,7,True,1.0
2277,sin2d,0.3145185618105644,0.00037354272983095363,south,east,2.0,7,True,1.0
2277,sin2d,0.3145185618105644,0.00037354272983095363,south,east,4.0,6,True,1.0
2277,sin2d,0.3145185618105644,0.00037354272983095363,south,east,8.0,5,True,1.0
2277,sin2d,0.3145185618105644,0.00037354272983095363,south,east,16.0,5,True,1.0
2278,pins,0.16145064482466706,0.0005032878791297303,north,east,1.0,7,True,1.0
2275,pins,0.1021506945511807,0.0003188831327822543,south,west,16.0,3,True,1.0
2269,grf,0.6534812844394464,0.001310341846162638,west,east,1.0,44,True,1.0
2278,pins,0.16145064482466706,0.0005032878791297303,north,east,2.0,6,True,1.0
2278,pins,0.16145064482466706,0.0005032878791297303,north,east,4.0,5,True,1.0
2278,pins,0.16145064482466706,0.0005032878791297303,north,east,8.0,5,True,1.0
2278,pins,0.16145064482466706,0.0005032878791297303,north,east,16.0,4,True,1.0
2279,pins,1.2340066891297599,0.0008599459799842198,north,north,4.0,7,True,1.0
2279,pins,1.2340066891297599,0.0008599459799842198,north,north,8.0,7,True,1.0
2279,pins,1.2340066891297599,0.0008599459799842198,north,north,1.0,10,True,1.0
2279,pins,1.2340066891297599,0.0008599459799842198,north,north,2.0,8,True,1.0
2281,quad,0.47353550612824225,0.0004581551050243325,west,north,2.0,6,True,1.0
2281,quad,0.47353550612824225,0.0004581551050243325,west,north,4.0,6,True,1.0
2279,pins,1.2340066891297599,0.0008599459799842198,north,north,16.0,7,True,1.0
2281,quad,0.47353550612824225,0.0004581551050243325,west,north,1.0,7,True,1.0
2281,quad,0.47353550612824225,0.0004581551050243325,west,north,8.0,5,True,1.0
2281,quad,0.47353550612824225,0.0004581551050243325,west,north,16.0,5,True,1.0
2269,grf,0.6534812844394464,0.001310341846162638,west,east,2.0,22,True,1.0
2269,grf,0.6534812844394464,0.001310341846162638,west,east,4.0,42,True,1.0
2282,pins,0.6394653806156371,0.0012983625473823165,east,west,1.0,10,True,1.0
2282,pins,0.6394653806156371,0.0012983625473823165,east,west,2.0,9,True,1.0
2269,grf,0.6534812844394464,0.001310341846162638,west,east,8.0,76,True,1.0
2269,grf,0.6534812844394464,0.001310341846162638,west,east,16.0,14,True,1.0
2282,pins,0.6394653806156371,0.0012983625473823165,east,west,4.0,24,True,1.0
2282,pins,0.6394653806156371,0.0012983625473823165,east,west,8.0,9,True,1.0
2285,uniform,0.6064899709136503,0.0005546208313867146,west,west,1.0,8,True,1.0
2285,uniform,0.6064899709136503,0.0005546208313867146,west,west,2.0,7,True,1.0
2285,uniform,0.6064899709136503,0.0005546208313867146,west,west,4.0,6,True,1.0
2285,uniform,0.6064899709136503,0.0005546208313867146,west,west,8.0,5,True,1.0
2282,pins,0.6394653806156371,0.0012983625473823165,east,west,16.0,10,True,1.0
2283,pins,0.4645763694293996,0.002012098337164835,north,west,1.0,15,True,1.0
2285,uniform,0.6064899709136503,0.0005546208313867146,west,west,16.0,5,True,1.0
2284,pins,0.3836587918767613,0.002784771029040528,south,west,1.0,34,True,1.0
2283,pins,0.4645763694293996,0.002012098337164835,north,west,8.0,36,True,1.0
2283,pins,0.4645763694293996,0.002012098337164835,north,west,16.0,16,True,1.0
2286,uniform,0.35387906661032587,0.0010794036018624588,west,south,1.0,8,True,1.0
2286,uniform,0.35387906661032587,0.0010794036018624588,west,south,2.0,7,True,1.0
2286,uniform,0.35387906661032587,0.0010794036018624588,west,south,4.0,7,True,1.0
2286,uniform,0.35387906661032587,0.0010794036018624588,west,south,8.0,7,True,1.0
2286,uniform,0.35387906661032587,0.0010794036018624588,west,south,16.0,8,True,1.0
2287,serpentine,1.7710406870053117,0.0010180296553499487,west,west,1.0,10,True,1.0
2283,pins,0.4645763694293996,0.002012098337164835,north,west,2.0,47,True,1.0
2283,pins,0.4645763694293996,0.002012098337164835,north,west,4.0,12,True,1.0
2287,serpentine,1.7710406870053117,0.0010180296553499487,west,west,8.0,8,True,1.0
2287,serpentine,1.7710406870053117,0.0010180296553499487,west,west,16.0,7,True,1.0
2287,serpentine,1.7710406870053117,0.0010180296553499487,west,west,2.0,10,True,1.0
2287,serpentine,1.7710406870053117,0.0010180296553499487,west,west,4.0,8,True,1.0
2288,pins,0.3205724173840962,0.00048551153746632215,east,west,4.0,6,True,1.0
2288,pins,0.3205724173840962,0.00048551153746632215,east,west,8.0,5,True,1.0
2288,pins,0.3205724173840962,0.00048551153746632215,east,west,1.0,7,True,1.0
2288,pins,0.3205724173840962,0.00048551153746632215,east,west,2.0,6,True,1.0
2288,pins,0.3205724173840962,0.00048551153746632215,east,west,16.0,5,True,1.0
2291,pins,0.15452082735126116,0.00037779018001848664,west,south,1.0,6,True,1.0
2291,pins,0.15452082735126116,0.00037779018001848664,west,south,8.0,4,True,1.0
2291,pins,0.15452082735126116,0.00037779018001848664,west,south,16.0,4,True,1.0
2291,pins,0.15452082735126116,0.00037779018001848664,west,south,2.0,5,True,1.0
2291,pins,0.15452082735126116,0.00037779018001848664,west,south,4.0,5,True,1.0
2289,uniform,0.8279089882633236,0.0014711988904967245,north,south,4.0,9,True,1.0
2289,uniform,0.8279089882633236,0.0014711988904967245,north,south,8.0,10,True,1.0
2289,uniform,0.8279089882633236,0.0014711988904967245,north,south,1.0,14,True,1.0
2289,uniform,0.8279089882633236,0.0014711988904967245,north,south,2.0,12,True,1.0
2284,pins,0.3836587918767613,0.002784771029040528,south,west,2.0,70,True,1.0
2284,pins,0.3836587918767613,0.002784771029040528,south,west,4.0,68,True,1.0
2289,uniform,0.8279089882633236,0.0014711988904967245,north,south,16.0,8,True,1.0
2290,sin2d,0.10924026133559245,0.0010146030677219866,west,west,1.0,8,True,1.0
2290,sin2d,0.10924026133559245,0.0010146030677219866,west,west,8.0,5,True,1.0
2290,sin2d,0.10924026133559245,0.0010146030677219866,west,west,16.0,5,True,1.0
2290,sin2d,0.10924026133559245,0.0010146030677219866,west,west,2.0,7,True,1.0
2290,sin2d,0.10924026133559245,0.0010146030677219866,west,west,4.0,6,True,1.0
2284,pins,0.3836587918767613,0.002784771029040528,south,west,8.0,105,True,1.0
2284,pins,0.3836587918767613,0.002784771029040528,south,west,16.0,32,True,1.0
2294,uniform,0.9305171983287716,0.00043795908763713277,south,north,2.0,7,True,1.0
2294,uniform,0.9305171983287716,0.00043795908763713277,south,north,4.0,6,True,1.0
2294,uniform,0.9305171983287716,0.00043795908763713277,south,north,8.0,6,True,1.0
2294,uniform,0.9305171983287716,0.00043795908763713277,south,north,16.0,6,True,1.0
2293,quad,0.606184417761559,0.0005513577106143616,west,south,1.0,8,True,1.0
2293,quad,0.606184417761559,0.0005513577106143616,west,south,2.0,7,True,1.0
2276,uturn,1.7449595594073581,0.0007505415273702057,west,west,16.0,86,True,1.0
2294,uniform,0.9305171983287716,0.00043795908763713277,south,north,1.0,8,True,1.0
2293,quad,0.606184417761559,0.0005513577106143616,west,south,4.0,6,True,1.0
2293,quad,0.606184417761559,0.0005513577106143616,west,south,8.0,120,False,1.0
2295,uturn,0.3119410879335177,0.000482803537853339,west,west,2.0,6,True,1.0
2295,uturn,0.3119410879335177,0.000482803537853339,west,west,4.0,5,True,1.0
2295,uturn,0.3119410879335177,0.000482803537853339,west,west,8.0,6,True,1.0
2295,uturn,0.3119410879335177,0.000482803537853339,west,west,16.0,6,True,1.0
2293,quad,0.606184417761559,0.0005513577106143616,west,south,16.0,120,False,1.0
2295,uturn,0.3119410879335177,0.000482803537853339,west,west,1.0,7,True,1.0
2276,uturn,1.7449595594073581,0.0007505415273702057,west,west,1.0,97,True,1.0
2276,uturn,1.7449595594073581,0.0007505415273702057,west,west,2.0,80,True,1.0
2276,uturn,1.7449595594073581,0.0007505415273702057,west,west,4.0,89,True,1.0
2276,uturn,1.7449595594073581,0.0007505415273702057,west,west,8.0,91,True,1.0
2297,quad,0.1469896081674998,0.0007417573519088183,north,east,2.0,7,True,1.0
2297,quad,0.1469896081674998,0.0007417573519088183,north,east,4.0,6,True,1.0
2297,quad,0.1469896081674998,0.0007417573519088183,north,east,8.0,6,True,1.0
2297,quad,0.1469896081674998,0.0007417573519088183,north,east,16.0,5,True,1.0
2296,sin2d,0.10063713423144677,0.0018448958411239127,east,west,1.0,8,True,1.0
2296,sin2d,0.10063713423144677,0.0018448958411239127,east,west,2.0,7,True,1.0
2296,sin2d,0.10063713423144677,0.0018448958411239127,east,west,4.0,6,True,1.0
2296,sin2d,0.10063713423144677,0.0018448958411239127,east,west,8.0,6,True,1.0
2296,sin2d,0.10063713423144677,0.0018448958411239127,east,west,16.0,5,True,1.0
2298,serpentine,0.13522234945965542,0.000533512570397015,north,west,1.0,6,True,1.0
2298,serpentine,0.13522234945965542,0.000533512570397015,north,west,2.0,5,True,1.0
2298,serpentine,0.13522234945965542,0.000533512570397015,north,west,4.0,5,True,1.0
2298,serpentine,0.13522234945965542,0.000533512570397015,north,west,8.0,4,True,1.0
2298,serpentine,0.13522234945965542,0.000533512570397015,north,west,16.0,4,True,1.0
2302,uniform,0.32602525456360104,0.0006419929943754707,south,north,1.0,7,True,1.0
2302,uniform,0.32602525456360104,0.0006419929943754707,south,north,2.0,6,True,1.0
2302,uniform,0.32602525456360104,0.0006419929943754707,south,north,4.0,6,True,1.0
2302,uniform,0.32602525456360104,0.0006419929943754707,south,north,8.0,5,True,1.0
2280,serpentine,1.068913912545817,0.001949296217637092,east,south,16.0,117,True,1.0
2297,quad,0.1469896081674998,0.0007417573519088183,north,east,1.0,8,True,1.0
2280,serpentine,1.068913912545817,0.001949296217637092,east,south,4.0,120,False,1.0
2280,serpentine,1.068913912545817,0.001949296217637092,east,south,8.0,120,False,1.0
2302,uniform,0.32602525456360104,0.0006419929943754707,south,north,16.0,5,True,1.0
2299,pins,1.168568607907477,0.0008695211408553658,west,east,1.0,13,True,1.0
2299,pins,1.168568607907477,0.0008695211408553658,west,east,2.0,10,True,1.0
2299,pins,1.168568607907477,0.0008695211408553658,west,east,4.0,10,True,1.0
2280,serpentine,1.068913912545817,0.001949296217637092,east,south,1.0,120,False,1.0
2280,serpentine,1.068913912545817,0.001949296217637092,east,south,2.0,108,True,1.0
2303,quad,0.4001235346267512,0.00044022007233509387,east,north,1.0,8,True,1.0
2303,quad,0.4001235346267512,0.00044022007233509387,east,north,2.0,7,True,1.0
2299,pins,1.168568607907477,0.0008695211408553658,west,east,8.0,9,True,1.0
2299,pins,1.168568607907477,0.0008695211408553658,west,east,16.0,9,True,1.0
2303,quad,0.4001235346267512,0.00044022007233509387,east,north,4.0,6,True,1.0
2303,quad,0.4001235346267512,0.00044022007233509387,east,north,8.0,5,True,1.0
2304,uniform,0.41857068221119875,0.0005808440195371793,south,west,1.0,7,True,1.0
2304,uniform,0.41857068221119875,0.0005808440195371793,south,west,2.0,6,True,1.0
2303,quad,0.4001235346267512,0.00044022007233509387,east,north,16.0,5,True,1.0
2301,quad,0.3656202093338078,0.0020899078078165673,north,east,1.0,16,True,1.0
2301,quad,0.3656202093338078,0.0020899078078165673,north,east,2.0,16,True,1.0
2301,quad,0.3656202093338078,0.0020899078078165673,north,east,4.0,11,True,1.0
2304,uniform,0.41857068221119875,0.0005808440195371793,south,west,4.0,5,True,1.0
2304,uniform,0.41857068221119875,0.0005808440195371793,south,west,8.0,5,True,1.0
2301,quad,0.3656202093338078,0.0020899078078165673,north,east,8.0,17,True,1.0
2301,quad,0.3656202093338078,0.0020899078078165673,north,east,16.0,14,True,1.0
2304,uniform,0.41857068221119875,0.0005808440195371793,south,west,16.0,5,True,1.0
2300,grf,0.559636021841616,0.0011851376216245903,south,west,1.0,18,True,1.0
2300,grf,0.559636021841616,0.0011851376216245903,south,west,2.0,13,True,1.0
2300,grf,0.559636021841616,0.0011851376216245903,south,west,4.0,32,True,1.0
2300,grf,0.559636021841616,0.0011851376216245903,south,west,8.0,120,False,1.0
2300,grf,0.559636021841616,0.0011851376216245903,south,west,16.0,12,True,1.0
2292,uturn,0.7172055588283728,0.00086615861378073,west,west,16.0,24,True,1.0
2308,quad,0.33257657308243926,0.0015026792655154907,south,north,1.0,10,True,1.0
2292,uturn,0.7172055588283728,0.00086615861378073,west,west,1.0,22,True,1.0
2292,uturn,0.7172055588283728,0.00086615861378073,west,west,2.0,29,True,1.0
2308,quad,0.33257657308243926,0.0015026792655154907,south,north,2.0,9,True,1.0
2308,quad,0.33257657308243926,0.0015026792655154907,south,north,4.0,8,True,1.0
2308,quad,0.33257657308243926,0.0015026792655154907,south,north,8.0,7,True,1.0
2308,quad,0.33257657308243926,0.0015026792655154907,south,north,16.0,6,True,1.0
2309,grf,0.11285026530624202,0.0014926137747409212,south,west,4.0,7,True,1.0
2309,grf,0.11285026530624202,0.0014926137747409212,south,west,8.0,6,True,1.0
2292,uturn,0.7172055588283728,0.00086615861378073,west,west,4.0,14,True,1.0
2292,uturn,0.7172055588283728,0.00086615861378073,west,west,8.0,34,True,1.0
2309,grf,0.11285026530624202,0.0014926137747409212,south,west,1.0,9,True,1.0
2309,grf,0.11285026530624202,0.0014926137747409212,south,west,2.0,8,True,1.0
2310,blobs,0.6673176512413339,0.0003301820595351497,south,south,1.0,9,True,1.0
2310,blobs,0.6673176512413339,0.0003301820595351497,south,south,2.0,8,True,1.0
2309,grf,0.11285026530624202,0.0014926137747409212,south,west,16.0,5,True,1.0
2305,sin2d,0.2363411911555474,0.0017339770598523753,west,east,1.0,22,True,1.0
2310,blobs,0.6673176512413339,0.0003301820595351497,south,south,4.0,7,True,1.0
2310,blobs,0.6673176512413339,0.0003301820595351497,south,south,8.0,7,True,1.0
2305,sin2d,0.2363411911555474,0.0017339770598523753,west,east,2.0,16,True,1.0
2305,sin2d,0.2363411911555474,0.0017339770598523753,west,east,4.0,12,True,1.0
2311,grf,0.14148762110455937,0.0010649957227582736,west,north,2.0,7,True,1.0
2311,grf,0.14148762110455937,0.0010649957227582736,west,north,4.0,6,True,1.0
2311,grf,0.14148762110455937,0.0010649957227582736,west,north,8.0,6,True,1.0
2311,grf,0.14148762110455937,0.0010649957227582736,west,north,16.0,5,True,1.0
2313,uniform,0.2814822119919474,0.0009439070554591495,east,north,1.0,8,True,1.0
2313,uniform,0.2814822119919474,0.0009439070554591495,east,north,2.0,7,True,1.0
2313,uniform,0.2814822119919474,0.0009439070554591495,east,north,4.0,6,True,1.0
2313,uniform,0.2814822119919474,0.0009439070554591495,east,north,8.0,7,True,1.0
2313,uniform,0.2814822119919474,0.0009439070554591495,east,north,16.0,6,True,1.0
2312,uniform,0.21925981188018312,0.0022377708617819132,east,south,1.0,13,True,1.0
2312,uniform,0.21925981188018312,0.0022377708617819132,east,south,8.0,7,True,1.0
2312,uniform,0.21925981188018312,0.0022377708617819132,east,south,16.0,7,True,1.0
2312,uniform,0.21925981188018312,0.0022377708617819132,east,south,2.0,11,True,1.0
